date,Number of Appliances,lights,Energy used,Kitchen Temperature (in celsicus),Kitchen Humidity,Living Room Temerature (in celsius),Living room Humidity,Laundry Temperature (in celsius),Laundry Humidity,Office room Temperature (in celsius),Office room Humidity,Bathroom Temperature (in celsius),Bathroom Humidity,Temperature outside building (North side),Humidity outside building (North side),Ironing Room Temperature,Ironing Room Humidity,Teenager room temperature,teenager room humidity,Parent room Temperature,Temperature Outside,Pressure in mm Hg,Humidity Outside,Windspeed,Visibility,Tdewpoint,Random variable 1,non dimensional random variable
4/23/2016 0:30,50,0,22.5,39.05,20.29,40.03,24.93,36.4,22.39,35.29,21,55.97,7.73,48.13,21.5,32.5,23.5,45.76,20.5,39.53,8.55E+00,757,79,5,33.5,5.05E+00,24.03,24.03
4/23/2016 0:40,60,0,22.57,39.06,20.23,40.03,24.93,36.4,22.39,35.34,20.97,55.67,7.56,50.54,21.5,32.57,23.54,46.16,20.5,39.59,8.30E+00,757,81.67,5,31.34,5.30E+00,27.34,27.34
4/23/2016 0:50,60,0,22.5,39.06,20.2,40.13,25,36.5,22.38,35.4,20.97,55.47,7.5,51.8,21.5,32.59,23.54,46.29,20.5,39.59,8.05E+00,757,84.34,5,29.17,5.55E+00,42.24,42.24
4/23/2016 1:00,50,0,22.5,39.09,20.14,40.26,25,36.56,22.35,35.42,20.89,55.14,7.37,52.73,21.5,32.66,23.5,46.37,20.5,39.73,7.80E+00,757,87,5,27,5.80E+00,35.42,35.42
4/23/2016 1:10,50,0,22.5,39.09,20.1,40.44,25,36.63,22.35,35.5,20.89,54.86,7.3,53.27,21.5,32.7,23.5,46.29,20.5,39.87,7.72E+00,756.99,87.34,4.84,27.17,5.77E+00,22.26,22.26
4/23/2016 1:20,50,0,22.5,39.13,20.04,40.5,25,36.7,22.29,35.54,20.89,54.67,7.19,53.85,21.5,32.7,23.47,46.26,20.5,40,7.63E+00,756.97,87.67,4.67,27.34,5.73E+00,20.76,20.76
4/23/2016 1:30,40,0,22.5,39.13,20.07,40.59,25,36.73,22.29,35.57,20.89,54.47,7.16,54.6,21.5,32.74,23.39,46.26,20.5,40.06,7.55E+00,756.95,88,4.5,27.5,5.70E+00,19.85,19.85
4/23/2016 1:40,50,0,22.43,39.13,20,40.67,24.93,36.87,22.29,35.59,20.89,54.26,7.09,54.99,21.5,32.79,23.39,46.33,20.5,40.13,7.47E+00,756.94,88.34,4.34,27.67,5.67E+00,5.5,5.5
4/23/2016 1:50,60,0,22.5,39.2,19.89,40.79,24.89,36.94,22.29,35.59,20.89,54.13,7.09,55.23,21.5,32.79,23.39,46.4,20.5,40.26,7.38E+00,756.92,88.67,4.17,27.84,5.63E+00,21.81,21.81
4/23/2016 2:00,50,0,22.47,39.17,19.89,40.87,24.89,37,22.29,35.66,20.89,53.87,7.09,55.37,21.5,32.84,23.36,46.4,20.5,40.33,7.30E+00,756.9,89,4,28,5.60E+00,40.53,40.53
4/23/2016 2:10,60,0,22.39,39.09,19.89,41,24.89,37.05,22.29,35.66,20.82,53.62,7.09,55.4,21.5,32.9,23.29,46.4,20.5,40.47,7.27E+00,756.85,88.34,4,30,5.47E+00,36.29,36.29
4/23/2016 2:20,60,0,22.39,39.09,19.89,41.06,24.89,37.09,22.29,35.7,20.79,53.36,7.03,54.54,21.5,32.9,23.29,46.4,20.5,40.5,7.23E+00,756.8,87.67,4,32,5.33E+00,15.01,15.01
4/23/2016 2:30,50,0,22.39,39.09,19.79,41.09,24.89,37.09,22.26,35.63,20.86,53.34,7,53.5,21.48,32.88,23.29,46.26,20.5,40.56,7.20E+00,756.75,87,4,34,5.20E+00,3.81,3.81
4/23/2016 2:40,60,0,22.39,39.09,19.79,41.09,24.89,37.2,22.29,35.59,20.79,53.07,7,52.36,21.39,32.83,23.23,46.07,20.54,40.7,7.17E+00,756.7,86.34,4,36,5.07E+00,6.59,6.59
4/23/2016 2:50,60,0,22.39,39.09,19.76,41.13,24.89,37.2,22.24,35.54,20.79,52.87,6.94,51.4,21.39,32.9,23.2,45.87,20.6,40.76,7.13E+00,756.65,85.67,4,38,4.93E+00,37.85,37.85
4/23/2016 3:00,50,0,22.29,39.09,19.7,41.2,24.89,37.2,22.2,35.5,20.79,52.79,7,50.73,21.44,32.86,23.2,45.79,20.54,40.79,7.10E+00,756.6,85,4,40,4.80E+00,40.05,40.05
4/23/2016 3:10,50,0,22.29,39.09,19.7,41.2,24.89,37.26,22.2,35.5,20.79,52.67,7,50.33,21.46,32.84,23.2,45.67,20.54,40.87,7.07E+00,756.6,84.67,4.17,40,4.68E+00,34.27,34.27
4/23/2016 3:20,50,0,22.29,39.06,19.7,41.26,24.89,37.29,22.2,35.46,20.79,52.53,7,50.06,21.47,32.79,23.2,45.53,20.6,40.94,7.03E+00,756.6,84.34,4.34,40,4.57E+00,0.6,0.6
4/23/2016 3:30,50,0,22.29,39,19.65,41.25,24.89,37.29,22.2,35.43,20.73,52.37,6.9,50.03,21.39,32.77,23.2,45.5,20.6,41,7.00E+00,756.6,84,4.5,40,4.45E+00,36.69,36.69
4/23/2016 3:40,50,0,22.29,38.97,19.6,41.26,24.83,37.23,22.2,35.4,20.79,52.23,6.9,49.83,21.39,32.74,23.2,45.5,20.6,41,6.97E+00,756.6,83.67,4.67,40,4.33E+00,35.92,35.92
4/23/2016 3:50,60,0,22.23,38.88,19.6,41.26,24.83,37.23,22.2,35.4,20.76,52.17,6.77,49.93,21.39,32.72,23.2,45.37,20.6,41.03,6.93E+00,756.6,83.34,4.84,40,4.22E+00,22.55,22.55
4/23/2016 4:00,40,0,22.2,38.79,19.57,41.29,24.79,37.23,22.2,35.4,20.76,52.03,6.69,50.2,21.39,32.7,23.14,45.23,20.6,41.09,6.90E+00,756.6,83,5,40,4.10E+00,23.42,23.42
4/23/2016 4:10,70,0,22.2,38.76,19.5,41.29,24.79,37.29,22.19,35.4,20.76,51.87,6.59,49.8,21.39,32.7,23.1,45.06,20.6,41.09,6.80E+00,756.57,83.84,4.84,40,4.15E+00,36.01,36.01
4/23/2016 4:20,50,0,22.2,38.7,19.5,41.29,24.79,37.23,22.14,35.4,20.7,51.79,6.59,50.2,21.39,32.7,23.1,45,20.6,41.09,6.70E+00,756.54,84.67,4.67,40,4.20E+00,35.97,35.97
4/23/2016 4:30,60,0,22.2,38.7,19.5,41.37,24.79,37.29,22.1,35.4,20.7,51.67,6.59,50.2,21.39,32.7,23.1,44.79,20.6,41.2,6.60E+00,756.5,85.5,4.5,40,4.25E+00,39.03,39.03
4/23/2016 4:40,50,0,22.2,38.63,19.47,41.37,24.79,37.29,22.1,35.4,20.7,51.59,6.5,50.23,21.39,32.7,23.1,44.73,20.6,41.2,6.50E+00,756.47,86.34,4.34,40,4.30E+00,32.13,32.13
4/23/2016 4:50,60,0,22.2,38.59,19.39,41.29,24.79,37.29,22.1,35.4,20.7,51.47,6.5,49.77,21.39,32.7,23.07,44.64,20.6,41.2,6.40E+00,756.44,87.17,4.17,40,4.35E+00,17.72,17.72
4/23/2016 5:00,50,0,22.14,38.59,19.39,41.4,24.79,37.37,22.1,35.4,20.7,51.33,6.4,49,21.39,32.7,23,44.44,20.6,41.2,6.30E+00,756.4,88,4,40,4.40E+00,47.11,47.11
4/23/2016 5:10,50,0,22.1,38.59,19.39,41.4,24.79,37.37,22.1,35.4,20.7,51.23,6.4,48.06,21.39,32.69,23,44.36,20.6,41.26,6.25E+00,756.37,88,3.84,40,4.37E+00,9.93,9.93
4/23/2016 5:20,50,0,22.1,38.59,19.36,41.4,24.76,37.37,22.07,35.29,20.7,51.09,6.4,47.23,21.37,32.59,22.99,44.24,20.6,41.34,6.20E+00,756.34,88,3.67,40,4.33E+00,26.19,26.19
4/23/2016 5:30,50,0,22.1,38.5,19.29,41.4,24.7,37.38,22.07,35.29,20.7,50.95,6.4,48.03,21.29,32.59,22.96,44.2,20.6,41.4,6.15E+00,756.3,88,3.5,40,4.30E+00,47.05,47.05
4/23/2016 5:40,50,0,22.1,38.5,19.29,41.4,24.7,37.4,22,35.2,20.7,50.79,6.3,49.03,21.35,32.59,23,44.2,20.6,41.33,6.10E+00,756.27,88,3.34,40,4.27E+00,27.06,27.06
4/23/2016 5:50,50,0,22.1,38.47,19.29,41.4,24.7,37.4,22,35.26,20.64,50.73,6.3,49.77,21.29,32.59,22.89,44.2,20.6,41.29,6.05E+00,756.24,88,3.17,40,4.23E+00,15.29,15.29
4/23/2016 6:00,60,0,22.1,38.4,19.29,41.44,24.7,37.4,22,35.29,20.64,50.5,6.3,50.36,21.29,32.59,22.92,44.11,20.6,41.29,6.00E+00,756.2,88,3,40,4.20E+00,13.55,13.55
4/23/2016 6:10,50,0,22.07,38.37,19.23,41.44,24.6,37.29,22,35.29,20.64,50.44,6.37,50.56,21.29,32.59,22.91,44.09,20.6,41.33,5.98E+00,756.2,88,3.17,40,4.18E+00,3.93,3.93
4/23/2016 6:20,60,0,22,38.29,19.2,41.4,24.67,37.37,22,35.29,20.6,50.26,6.4,49.77,21.29,32.59,22.89,44.09,20.6,41.33,5.97E+00,756.2,88,3.34,40,4.17E+00,17.03,17.03
4/23/2016 6:30,50,0,22,38.26,19.2,41.4,24.67,37.37,22,35.29,20.67,50.26,6.4,48.7,21.29,32.59,22.89,44.14,20.6,41.29,5.95E+00,756.2,88,3.5,40,4.15E+00,20.2,20.2
4/23/2016 6:40,60,0,22,38.2,19.2,41.4,24.6,37.29,22,35.29,20.64,50.09,6.4,48.39,21.29,32.59,22.85,44.06,20.6,41.29,5.93E+00,756.2,88,3.67,40,4.13E+00,18.76,18.76
4/23/2016 6:50,60,0,22,38.2,19.2,41.4,24.6,37.29,22,35.29,20.7,50.03,6.38,49.2,21.29,32.59,22.85,44.06,20.6,41.29,5.92E+00,756.2,88,3.84,40,4.12E+00,32.37,32.37
4/23/2016 7:00,50,0,22,38.2,19.2,41.33,24.6,37.29,21.93,35.29,20.64,49.79,6.3,50.53,21.29,32.5,22.85,44.12,20.6,41.29,5.90E+00,756.2,88,4,40,4.10E+00,40.26,40.26
4/23/2016 7:10,50,0,21.95,38.15,19.2,41.29,24.6,37.29,21.93,35.29,20.7,49.73,6.27,51.43,21.29,32.5,22.87,44.17,20.6,41.29,5.88E+00,756.24,87.84,4,40,4.03E+00,0.19,0.19
4/23/2016 7:20,50,0,21.89,38.09,19.26,41.29,24.6,37.29,21.97,35.29,20.67,49.53,6.27,51.43,21.29,32.54,22.85,44.16,20.6,41.37,5.87E+00,756.27,87.67,4,40,3.97E+00,41.6,41.6
4/23/2016 7:30,50,0,21.89,38.09,19.29,41.29,24.6,37.29,21.97,35.29,20.6,49.27,6.44,50.8,21.29,32.53,22.79,44.11,20.6,41.29,5.85E+00,756.3,87.5,4,40,3.90E+00,25.13,25.13
4/23/2016 7:40,60,0,21.89,38.09,19.29,41.23,24.6,37.29,22,35.2,20.6,49.06,6.63,50.66,21.29,32.5,22.81,44.3,20.6,41.44,5.83E+00,756.34,87.34,4,40,3.83E+00,44.38,44.38
4/23/2016 7:50,80,0,21.89,38.5,19.29,41.27,24.6,37.29,21.93,35.2,20.6,49,6.84,47.06,21.29,32.48,22.89,44.85,20.6,41.56,5.82E+00,756.37,87.17,4,40,3.77E+00,33.65,33.65
4/23/2016 8:00,50,0,21.93,39.13,19.36,41.66,24.54,37.03,21.89,35.2,20.64,48.73,6.97,43.59,21.24,32.14,22.89,45.06,20.6,41.56,5.80E+00,756.4,87,4,40,3.70E+00,44.65,44.65
4/23/2016 8:10,60,0,22,39.13,19.43,42.03,24.36,36.47,21.89,35.23,20.64,48.39,7.13,40.83,21.2,31.92,22.85,44.69,20.6,41.44,5.88E+00,756.44,86.17,4,40,3.67E+00,14.67,14.67
4/23/2016 8:20,50,0,22.04,39.09,19.64,41.97,24.29,36.33,21.89,35.29,20.6,47.9,7.4,39.44,21.2,31.73,22.89,44.34,20.64,41.2,5.97E+00,756.47,85.34,4,40,3.63E+00,35.62,35.62
4/23/2016 8:30,80,0,22.04,39.09,20.1,41.13,24.29,36.23,21.97,35.29,20.67,47.57,7.87,36.79,21.2,31.5,22.82,43.93,20.7,40.74,6.05E+00,756.5,84.5,4,40,3.60E+00,42.39,42.39
4/23/2016 8:40,80,0,22.1,38.97,20.36,40.4,24.29,36.03,21.97,35.37,20.65,47.1,8.13,35.27,21.2,31.4,22.89,43.66,20.73,39.9,6.13E+00,756.54,83.67,4,40,3.57E+00,33.47,33.47
4/23/2016 8:50,50,0,22.04,38.83,20.57,39.9,24.29,35.9,22.04,35.6,20.64,46.76,8.27,32.7,21.2,31.22,22.89,43.29,20.79,39.5,6.22E+00,756.57,82.84,4,40,3.53E+00,18.72,18.72
4/23/2016 9:00,70,0,22,38.7,20.9,39.43,24.26,35.73,22.1,35.87,20.64,46.5,8.33,32.7,21.2,31,22.89,42.92,20.73,39,6.30E+00,756.6,82,4,40,3.50E+00,22.83,22.83
4/23/2016 9:10,180,0,22.07,38.7,21.56,38.46,24.2,35.59,22.14,36.03,20.7,46.2,8.67,27.23,21.2,30.79,22.89,42.79,20.79,39,6.42E+00,756.6,80.5,4.17,40,3.32E+00,30.05,30.05
4/23/2016 9:20,190,0,22.1,38.7,21.97,37.6,24.17,35.47,22.2,36.09,20.64,45.8,8.73,25.83,21.2,30.6,22.89,42.28,20.79,39.2,6.53E+00,756.6,79,4.34,40,3.13E+00,25.72,25.72
4/23/2016 9:30,120,0,22.1,38.57,22.04,37.2,24.1,35.4,22.29,36.26,20.67,45.17,8.63,24.7,21.2,30.42,22.89,41.68,20.79,39.6,6.65E+00,756.6,77.5,4.5,40,2.95E+00,17.93,17.93
4/23/2016 9:40,300,0,22.1,38.4,22.17,36.87,24.07,35.44,22.29,36.2,20.67,44.44,8.83,24.5,21.2,30.27,22.89,41.53,20.79,40.5,6.77E+00,756.6,76,4.67,40,2.77E+00,48.66,48.66
4/23/2016 9:50,350,0,22.1,38.4,22.34,36.4,24,35.44,22.39,36.14,20.7,44.53,9.1,23.34,21.2,30.1,22.89,41.13,20.86,40.84,6.88E+00,756.6,74.5,4.84,40,2.58E+00,20.9,20.9
4/23/2016 10:00,130,0,22.1,38.2,22.17,36.44,24,35.44,22.39,35.94,20.7,44.59,9.04,22.23,21.2,30.03,23,40.62,20.79,40.76,7.00E+00,756.6,73,5,40,2.40E+00,44.4,44.4
4/23/2016 10:10,130,0,22.1,38.2,22.1,36.56,24,35.56,22.39,35.76,20.7,44.7,9.3,19.97,21.2,29.87,23.02,40.24,20.79,40.53,7.20E+00,756.6,72,5.17,40,2.38E+00,38.63,38.63
4/23/2016 10:20,120,0,22.14,38.17,22,36.44,23.89,35.56,22.39,35.57,20.7,44.7,9.6,18.26,21.2,29.73,23.1,39.94,20.79,40.33,7.40E+00,756.6,71,5.34,40,2.37E+00,41.4,41.4
4/23/2016 10:30,140,0,22.2,38.07,22.14,36.44,23.89,35.5,22.39,35.47,20.7,44.59,10,15.8,21.2,29.6,23.1,39.63,20.79,40.17,7.60E+00,756.6,70,5.5,40,2.35E+00,3.09,3.09
4/23/2016 10:40,100,0,22.2,37.94,22.39,35.99,23.89,35.4,22.39,35.27,20.7,44.53,10.63,14.5,21.2,29.52,23.17,39.41,20.79,40.03,7.80E+00,756.6,69,5.67,40,2.33E+00,29.16,29.16
4/23/2016 10:50,110,0,22.2,37.87,22.47,35.73,23.89,35.4,22.5,35.26,20.7,44.37,10.57,14.57,21.2,29.44,23.2,39.09,20.79,39.76,8.00E+00,756.6,68,5.84,40,2.32E+00,5.6,5.6
4/23/2016 11:00,370,0,22.2,37.66,22.36,35.49,23.79,35.17,22.43,35.13,20.7,44.29,10.5,13.89,21.2,29.32,23.28,38.99,20.79,39.7,8.20E+00,756.6,67,6,40,2.30E+00,46.08,46.08
4/23/2016 11:10,400,0,22.29,37.8,22.29,35.23,23.79,35.17,22.5,35.06,20.64,44.09,10.43,13.23,21.2,29.2,23.29,38.88,20.79,39.7,8.25E+00,756.67,66.17,5.84,40,2.18E+00,41.06,41.06
4/23/2016 11:20,300,10,22.29,38.2,22.2,35.23,23.83,35.27,22.48,34.95,20.7,44.03,10.46,12.86,21.2,29.19,23.29,38.73,20.79,39.57,8.30E+00,756.74,65.34,5.67,40,2.07E+00,36.45,36.45
4/23/2016 11:30,300,0,22.29,38.29,22.26,35.43,23.97,35.47,22.39,34.79,20.7,43.9,10.54,10.8,21.2,29.08,23.39,38.56,20.79,39.44,8.35E+00,756.8,64.5,5.5,40,1.95E+00,26.53,26.53
4/23/2016 11:40,280,0,22.36,38.29,22.39,35.47,24.23,35.59,22.5,34.79,20.7,43.83,10.7,8.2,21.2,29,23.39,38.45,20.79,39.5,8.40E+00,756.87,63.67,5.34,40,1.83E+00,37.78,37.78
4/23/2016 11:50,280,0,22.39,37.93,22.39,35.4,24.43,35.73,22.5,34.79,20.7,43.76,11.23,7.54,21.24,28.94,23.46,38.38,20.79,39.3,8.45E+00,756.94,62.84,5.17,40,1.72E+00,49.39,49.39
4/23/2016 12:00,320,0,22.39,37.87,22.36,35.29,24.86,36.14,22.5,34.7,20.7,43.62,10.97,9.63,21.29,28.94,23.5,38.27,20.79,38.97,8.50E+00,757,62,5,40,1.60E+00,3.65,3.65
4/23/2016 12:10,360,0,22.39,37.79,22.29,35.29,25.18,36.68,22.5,34.7,20.7,43.59,10.69,10.17,21.26,28.77,23.5,38.09,20.79,38.83,8.50E+00,757,61.67,5,40,1.52E+00,11.89,11.89
4/23/2016 12:20,210,0,22.39,37.79,22.23,35.2,25.43,36.9,22.5,34.7,20.7,43.47,10.73,7.9,21.29,28.7,23.56,38,20.79,38.97,8.50E+00,757,61.34,5,40,1.43E+00,27.47,27.47
4/23/2016 12:30,90,0,22.43,39.1,22.29,35.46,25.64,36.9,22.5,34.7,20.76,43.4,10.86,6.23,21.29,28.63,23.6,37.86,20.79,39,8.50E+00,757,61,5,40,1.35E+00,25.68,25.68
4/23/2016 12:40,100,0,22.5,38.83,22.29,35.79,25.7,36.7,22.5,34.7,20.7,43.5,11,5.6,21.33,28.6,23.6,37.7,20.79,38.67,8.50E+00,757,60.67,5,40,1.27E+00,2.66,2.66
4/23/2016 12:50,90,0,22.5,39.1,22.29,35.79,25.57,36.34,22.5,34.84,20.7,43.5,11.19,4.97,21.39,28.55,23.6,37.59,20.79,38.66,8.50E+00,757,60.34,5,40,1.18E+00,34.13,34.13
4/23/2016 13:00,90,0,22.5,38.5,22.2,35.56,25.43,36.13,22.5,35,20.7,43.5,11.13,3.7,21.39,28.56,23.69,37.58,20.79,38.6,8.50E+00,757,60,5,40,1.10E+00,40.25,40.25
4/23/2016 13:10,100,0,22.54,37.93,22.18,35.38,25.36,35.87,22.5,34.94,20.7,43.44,11.06,3.99,21.39,28.79,23.7,37.42,20.79,38.34,8.65E+00,757,59,4.84,40,9.90E-01,31.66,31.66
4/23/2016 13:20,100,0,22.54,37.6,22.04,35.07,25.23,35.79,22.5,34.76,20.7,43.29,10.58,6.62,21.39,28.93,23.7,37.29,20.79,38.07,8.80E+00,757,58,4.67,40,8.70E-01,46.22,46.22
4/23/2016 13:30,100,10,22.5,37.37,21.89,35,25.2,35.67,22.5,34.63,20.7,43.23,10.33,7.59,21.47,29.14,23.7,37.29,20.75,37.65,8.95E+00,757,57,4.5,40,7.50E-01,2.07,2.07
4/23/2016 13:40,130,0,22.5,37.12,21.89,34.94,25.14,35.53,22.5,34.47,20.7,43.03,10.77,6.58,21.43,29.17,23.76,37.22,20.79,37.46,9.10E+00,757,56,4.34,40,6.40E-01,6.51,6.51
4/23/2016 13:50,260,0,22.57,37.2,21.89,34.83,25.07,35.47,22.57,34.33,20.7,42.83,10.86,5.08,21.5,29.29,23.79,37.18,20.79,37.93,9.25E+00,757,55,4.17,40,5.20E-01,46.97,46.97
4/23/2016 14:00,110,0,22.7,38.06,21.97,35.44,24.93,35.2,22.54,34.26,20.79,42.59,11.18,3.62,21.64,29.33,23.79,37.07,20.79,38.23,9.40E+00,757,54,4,40,4.00E-01,46.91,46.91
4/23/2016 14:10,110,0,22.76,38.34,21.89,36.37,24.79,34.87,22.6,34.2,20.79,42.59,11.33,1.6,21.7,29.33,23.89,37,20.79,38.43,9.60E+00,757,52.84,4.34,40,3.00E-01,49.27,49.27
4/23/2016 14:20,110,0,22.79,38.67,21.89,36.16,24.73,34.79,22.6,34.06,20.79,42.7,11.07,2.19,21.7,29.17,23.89,36.99,20.79,38.53,9.80E+00,757,51.67,4.67,40,2.00E-01,32.31,32.31
4/23/2016 14:30,110,0,22.79,38.59,21.89,36.09,24.6,34.63,22.6,33.98,20.79,42.7,10.69,4.2,21.76,29.3,23.89,36.88,20.79,38.59,1.00E+01,757,50.5,5,40,1.00E-01,36.96,36.96
4/23/2016 14:40,110,10,22.83,38.5,21.89,36.09,24.54,34.76,22.6,33.83,20.79,42.7,10.76,5.36,21.79,29.7,23.93,36.79,20.79,38.5,1.02E+01,757,49.34,5.34,40,0.00E+00,27.49,27.49
4/23/2016 14:50,110,0,22.83,38.36,21.79,35.87,24.47,34.76,22.5,33.76,20.79,42.63,11.03,3.23,21.79,29.57,23.94,36.76,20.73,38.56,1.04E+01,757,48.17,5.67,40,-1.00E-01,1.58,1.58
4/23/2016 15:00,110,0,22.83,38.06,21.79,35.79,24.39,34.7,22.5,33.7,20.79,42.56,10.76,2.5,21.89,29.5,23.97,36.63,20.73,38.59,1.06E+01,757,47,6,40,-2.00E-01,8.14,8.14
4/23/2016 15:10,110,0,22.89,37.86,21.79,35.67,24.36,34.63,22.5,33.67,20.79,42.5,10.63,1.82,21.83,29.64,24,36.45,20.79,38.53,1.03E+01,757.05,48,6,40,-2.00E-01,19.36,19.36
4/23/2016 15:20,80,0,22.89,37.53,21.73,35.47,24.29,34.57,22.5,33.53,20.79,42.75,10.43,1.04,21.89,29.72,24,36.4,20.76,38.34,1.01E+01,757.1,49,6,40,-2.00E-01,41.87,41.87
4/23/2016 15:30,90,0,22.89,37.14,21.7,35.29,24.25,34.45,22.5,33.5,20.79,42.67,10.53,1,21.94,29.46,24,36.53,20.76,38.14,9.80E+00,757.15,50,6,40,-2.00E-01,14.58,14.58
4/23/2016 15:40,80,0,23,36.84,21.7,35.23,24.2,34.33,22.55,33.4,20.79,42.53,10.8,1,22.07,29.14,24,36.27,20.79,38.33,9.53E+00,757.2,51,6,40,-2.00E-01,4.96,4.96
4/23/2016 15:50,80,0,23,36.63,21.7,34.93,24.2,34.4,22.52,33.28,20.79,42.26,10.89,1,22.16,28.53,24,35.8,20.79,38.33,9.27E+00,757.25,52,6,40,-2.00E-01,26.29,26.29
4/23/2016 16:00,70,10,23,36.37,21.7,34.66,24.1,34.37,22.6,33.2,20.79,42.13,10.97,1,22.2,28.08,24,35.39,20.79,38.29,9.00E+00,757.3,53,6,40,-2.00E-01,35.46,35.46
4/23/2016 16:10,80,0,23.07,36.23,21.67,34.5,24.1,34.16,22.6,33.09,20.79,41.87,10.7,1,22.2,27.7,23.89,35.03,20.79,38.37,8.97E+00,757.3,52.67,6.34,40,-3.00E-01,12.97,12.97
4/23/2016 16:20,80,0,23,35.97,21.54,34.5,24,33.9,22.6,33.08,20.79,41.73,9.97,1,22.2,27.39,23.89,34.77,20.76,38.5,8.93E+00,757.3,52.34,6.67,40,-4.00E-01,2.82,2.82
4/23/2016 16:30,70,0,23,35.77,21.5,34.3,24,33.9,22.58,33,20.79,41.43,9.83,1,22.2,27.24,23.89,34.47,20.7,38.44,8.90E+00,757.3,52,7,40,-5.00E-01,12.46,12.46
4/23/2016 16:40,60,0,23,35.67,21.47,34.2,23.89,33.73,22.5,32.93,20.79,41.23,9.5,1,22.18,27.06,23.89,34.33,20.79,38.4,8.87E+00,757.3,51.67,7.34,40,-6.00E-01,1.03,1.03
4/23/2016 16:50,60,0,23,35.53,21.39,34.07,23.89,33.59,22.5,32.9,20.89,41.14,9.36,1,22.18,26.8,23.89,34.03,20.73,38.4,8.83E+00,757.3,51.34,7.67,40,-7.00E-01,4.16,4.16
4/23/2016 17:00,60,0,23,35.4,21.29,33.93,23.86,33.43,22.5,32.84,20.89,40.94,9.39,1,22.2,26.5,23.89,33.77,20.79,38.33,8.80E+00,757.3,51,8,40,-8.00E-01,47.34,47.34
4/23/2016 17:10,80,0,23,35.17,21.29,33.66,23.73,33.29,22.5,32.78,20.93,40.67,9.39,1,22.18,26.3,23.79,33.43,20.73,38.37,8.67E+00,757.35,50.67,7.84,40,-1.03E+00,26.38,26.38
4/23/2016 17:20,80,0,23,35.03,21.29,33.5,23.7,33.29,22.5,32.7,21,40.47,9.39,1,22.2,26.12,23.79,33.23,20.73,38.29,8.53E+00,757.4,50.34,7.67,40,-1.27E+00,21.04,21.04
4/23/2016 17:30,80,10,23,34.97,21.29,33.5,23.7,33.23,22.5,32.59,21.1,40.26,9.33,1,22.2,25.97,23.79,33.06,20.79,38.29,8.40E+00,757.45,50,7.5,40,-1.50E+00,3.99,3.99
4/23/2016 17:40,70,0,23,34.77,21.2,33.4,23.7,33.17,22.5,32.54,21.17,40.07,9.24,1,22.2,25.79,23.79,32.94,20.79,38.29,8.27E+00,757.5,49.67,7.34,40,-1.73E+00,30.22,30.22
4/23/2016 17:50,80,0,23,34.64,21.2,33.4,23.64,32.97,22.5,32.48,21.2,39.87,9.04,1,22.12,25.6,23.79,32.67,20.73,38.2,8.13E+00,757.55,49.34,7.17,40,-1.97E+00,9.71,9.71
4/23/2016 18:00,80,0,23,34.44,21.1,33.29,23.6,32.9,22.5,32.4,21.26,39.73,8.89,1,22.1,25.42,23.79,32.53,20.79,38.2,8.00E+00,757.6,49,7,40,-2.20E+00,11.93,11.93
4/23/2016 18:10,190,0,23,34.2,21.04,33.16,23.6,32.83,22.5,32.36,21.2,39.47,8.7,1,22.1,25.27,23.79,32.26,20.73,37.77,8.08E+00,757.64,48.67,7.34,40,-2.22E+00,0.32,0.32
4/23/2016 18:20,580,0,22.93,34.07,20.97,33.09,23.6,32.83,22.5,32.24,21.2,39.33,8.3,1,22.1,25.2,23.73,32.13,20.73,37.1,8.17E+00,757.67,48.34,7.67,40,-2.23E+00,24.31,24.31
4/23/2016 18:30,480,0,23,36.03,20.97,33.56,23.6,32.77,22.5,32.13,21.2,39.26,8.23,1.34,22.09,25.15,23.7,32.27,20.79,36.6,8.25E+00,757.7,48,8,40,-2.25E+00,3.63,3.63
4/23/2016 18:40,200,10,23,38.9,21,36.4,23.6,32.83,22.47,32.23,21.2,39.23,8.16,2.2,22,25.12,23.77,32.6,20.73,36.2,8.33E+00,757.74,47.67,8.34,40,-2.27E+00,9.99,9.99
4/23/2016 18:50,120,0,23.04,40.17,21,39.2,23.6,33,22.5,32.5,21.2,39.49,8.1,3,22,25.2,23.79,32.73,20.7,35.66,8.42E+00,757.77,47.34,8.67,40,-2.28E+00,41.45,41.45
4/23/2016 19:00,120,0,23.1,39.17,21,40.2,23.6,33.17,22.5,32.5,21.2,39.89,8,1,21.96,25.16,23.79,32.94,20.7,35.2,8.50E+00,757.8,47,9,40,-2.30E+00,10.03,10.03
4/23/2016 19:10,140,0,23.1,39.7,20.93,39.8,23.6,33.4,22.43,32.48,21.2,40.17,8,1.4,21.89,25.1,23.79,33.06,20.76,34.77,8.13E+00,757.87,49.5,8.5,40,-2.00E+00,45.75,45.75
4/23/2016 19:20,110,0,23.1,39.44,20.89,39.16,23.6,33.53,22.44,32.5,21.67,66.17,7.87,3.74,21.89,25.16,23.86,33.29,20.7,34.56,7.77E+00,757.94,52,8,40,-1.70E+00,30.14,30.14
4/23/2016 19:30,110,0,23.1,38.96,20.83,38.64,23.67,33.79,22.39,32.57,21.73,67.1,7.4,5.73,21.89,25.2,23.86,33.43,20.7,34.37,7.40E+00,758,54.5,7.5,40,-1.40E+00,4.29,4.29
